Date,NOVARTIS,PG,MICROSOFT,GE,JOHNSONJ,ATT,EXXON,VOLKSWAGEN,NESTLE ,SAMSUNG,ROYALD,UBS,APPLE,SASOL,PFIZER,3M,JPM,MCDONALDS,CATERPILLAR,DYCOM,NAVISTAR,PARKERH,BOEING
13.09.99,34.313,50.4549,46.9375,37.9856,49.6562,48.625,39.3125,60.616,19.226,4.2,28.84,19.053,2.6786,7.17,37.25,49.25,51.7916,44.375,29.7187,24.7083,45.5625,30.125,44.8125
14.09.99,34.832,49.4006,47.5313,37.4049,48.9687,49,39.5938,58.788,19.342,3.97,28.24,19.219,2.779,7.31,36.4375,48.5313,51.5833,44.0625,29.2187,24.6667,45.25,30.2083,44.5625
15.09.99,34.615,48.8734,46.3125,37.1646,48.5937,48.25,38.625,57.413,19.248,3.91,27.91,19.337,2.692,7.57,36,48.8125,51.625,43.4375,29.3437,24.8333,45.0625,30.2917,44.4375
16.09.99,34.222,49.6797,47,37.5651,47.875,48.4375,38.8438,57.034,19.054,3.64,27.31,19.154,2.7433,7.42,36.25,48.0313,52,42.8125,28.2812,24.9167,45.0625,30.9166,43.9375
17.09.99,34.584,50.1758,48.2188,38.4462,48.0312,50,39.9375,56.323,19.071,3.63,27.61,19.216,2.7478,7.43,36.4375,49.125,51.7083,42.8125,29.1562,25.4167,47.4375,30.9166,43.625
20.09.99,34.982,50.0828,48.7813,39.0869,48.25,49.8125,39.0938,56.925,19.429,3.68,27.34,19.163,2.8237,7.4,36.5625,49.0938,52.2917,42.625,28.5312,25.125,46.625,31.25,42.875
21.09.99,35.999,49.7417,47.3125,38.2059,47,48.4375,38.375,56.608,19.31,3.99,26.48,19.187,2.4732,7.25,36.0625,48.2813,50.625,42.75,27.9375,24.6667,45,31.375,42.75
22.09.99,36.487,48.6253,48.0313,38.1258,46.625,49.0625,37.6875,56.022,19.177,3.9,26.4,19.079,2.5112,7.08,36.875,47.8125,50.9166,43.5,28.0937,25.2917,45.5625,30.875,43.5
23.09.99,36.269,47.85,45.5938,37.4049,45.5625,48.5625,37.4063,54.607,19.257,3.9,26.39,19.402,2.2612,7.06,35.625,47.625,50.1666,43.1875,27.1562,24.125,43.25,30.625,42.75
24.09.99,35.993,48.2842,45.4688,37.8054,45,49,37.4063,54.947,19.121,3.89,25.63,19.107,2.3192,7.07,34.75,45.9062,50.25,43,27.0625,23.9583,44,30.25,42.0625
27.09.99,36.406,49.3075,45.7188,38.4462,46,50.75,37.5625,55.705,19.409,3.63,26.1,19.307,2.1897,7.06,35.0625,46.6875,49.4166,43,26.75,25.4167,44.375,29.9166,41.6875
28.09.99,35.54,49.0904,46.0625,37.9255,45.75,52.9375,37.3438,55.066,18.874,3.57,25.66,19.444,2.1295,7.44,34.875,46.3438,49.2083,43.0625,26.5312,26.3333,43.6875,29.7083,41.875
29.09.99,35.625,47.5399,44.75,37.3048,45.8437,50,37.375,55.214,18.882,3.38,26.11,19.99,2.1094,7.54,34.125,47.0312,48.6667,42.5,27.3125,26.7083,44.6875,30.3333,42.1875
30.09.99,35.932,46.5165,45.2813,37.9856,45.9375,51.0625,38,55.429,18.792,3.24,26.02,20.243,2.2612,7.7,35.875,48.0313,50.25,43.25,27.4062,28.125,46.5,29.875,42.625
01.10.99,36.064,46.3615,44.9922,37.6051,47,51.25,37.3125,55.891,18.863,3.23,26.3,20.195,2.2042,7.82,37.3125,47.1875,49.375,43.5,26.8437,26.7083,45.75,29.25,42.875
04.10.99,36.544,47.757,46.2813,38.4662,47.25,52,36.5,56.65,19.434,3.13,26.83,20.896,2.3058,8.06,37.625,46.4687,51.5416,44.5,27.5312,27.2917,47.1875,29.2083,43.6875
05.10.99,36.157,47.3538,45.9063,38.7465,47.0937,50.9375,36.0938,56.555,19.723,3.18,26.4,20.596,2.4263,8.02,37.5,46.7187,50.4166,43.4375,27.2812,28.3333,46.5625,29.125,43.8125
06.10.99,36.566,48.1601,46.8438,39.6276,47.375,51.8125,37,55.829,19.724,3.47,26.78,20.628,2.3996,7.61,39,47,50.625,43.125,28.2812,28.0417,48.1875,29.6666,43.4375
07.10.99,36.588,48.2221,46.875,39.0469,47.125,50.5625,36.5625,56.078,19.821,3.46,26.26,20.853,2.3705,7.59,38.625,47.625,49.7083,42.9375,27.9375,27.875,48.4375,32,42.75
08.10.99,36.134,48.6563,47.4688,39.968,49.375,52,36.375,55.046,19.783,3.32,25.38,20.774,2.3415,7.68,39.5,47.625,50.375,43.25,28.3125,27.25,49.25,32.1666,42
11.10.99,36.304,48.6253,47.1563,39.4474,49.1875,52.5625,36.6875,55.222,19.857,3.24,25.24,20.932,2.3817,7.34,39.8125,47.5,49.2083,43.4375,29.2187,27,48.875,32,41.9375
12.10.99,35.988,48.2221,46.2813,38.8867,48.375,49.8125,36.6563,54.666,19.838,3.38,25.91,20.884,2.4174,7.4,39.375,46.1875,48.8333,42.9375,27.75,26.5,48.375,31.7083,39.625
13.10.99,36.273,47.1988,45.5313,38.306,47.6562,52,36.8125,54.623,19.682,3.45,26.09,20.546,2.2868,7.36,38,45.4063,47.4583,42.4375,28.2812,24.9583,45.9375,31.375,40.5
14.10.99,36.679,47.5399,45.3438,38.4862,47.3125,51.375,37.1875,54.029,19.392,3.45,25.95,20.517,2.6138,7.12,37.6875,45.9375,47.2917,41.625,27.8125,25.6667,44.8125,30.6667,43.625
15.10.99,36.223,46.2995,44.0313,37.0845,46.6562,48.6875,36,55.461,19.189,3.38,25.6,20.105,2.6629,6.86,36.875,44.6875,44.3333,41.5625,28.0312,23.9167,42.5,30.7083,42.5
18.10.99,36.01,47.2918,43.9375,37.6852,47.25,48.4375,36.5,55.815,19.018,3.22,25.24,19.91,2.6161,6.81,37.5625,44.3438,45.5416,42,27.6875,22.6667,43.125,31.0833,42.125
19.10.99,36.535,48.8424,43.1563,37.8254,49.875,46.5,36.7188,57.264,19.154,3.05,25.65,20.099,2.4464,6.94,39.9375,44.9375,47.4167,43.3125,27.5,24.75,41.625,31.625,42.75
20.10.99,36.462,49.4006,46.125,38.9668,51.25,46.4375,38.25,56.092,18.994,3.02,26.02,20.132,2.683,6.88,41.5,45.1875,50.5416,44.125,27,24.6667,40.5,31.0833,44.125
21.10.99,36.006,50.0518,46.5313,39.4874,52.4062,45.0625,38.0313,55.509,18.822,3.02,25.98,20.009,2.7188,6.71,41.75,45.5,51.75,42.3125,26.0625,25.5417,40,30.375,44.6875
22.10.99,36.141,49.9898,46.3438,40.2483,52.375,45.9375,38.4375,56.39,18.794,3.1,26.74,19.747,2.6406,6.92,41.625,46.2813,53.75,40.3125,27.5937,24.625,41.0625,30.6667,44.625
25.10.99,35.732,49.4626,46.2188,40.1282,52.625,44.25,37,55.673,18.631,2.98,26.7,19.422,2.6607,7.01,40,46.4062,51.9583,39.125,26.9687,22.875,41.5625,29.9583,44.1875
26.10.99,35.579,48.7183,46.1875,40.2483,52.6562,45.5625,36.0313,56.16,18.784,3.02,26.13,19.671,2.6808,6.82,37,47.9063,51.875,39.5,27.7187,22.7083,40.875,29.9166,44.875
27.10.99,35.21,49.2455,45.4375,41.1494,52.1562,48.1875,35.875,55.446,18.738,3.04,26.14,19.203,2.7277,6.82,38.5,48.7813,55.1666,39.5,27.6875,22.9167,41.875,29.6666,44.875
28.10.99,35.816,51.9124,44.9375,42.6112,52,52.1875,36.5625,57.024,19.061,3.23,26.85,20.012,2.7813,6.88,39.75,48.4375,59.0416,40.8125,27.375,22.625,43.8125,30.1667,45.75
29.10.99,36.245,52.0365,46.2813,43.4121,52.375,50.875,37.0313,58.675,19.295,3.33,26.64,20.902,2.8616,6.8,39.6875,47.5312,58.1666,41.25,27.6562,21.7083,42,30.5416,46.0625
01.11.99,35.917,53.5871,46.1875,41.4498,52.5312,53,37.375,58.784,19.203,3.48,26.52,21.042,2.7723,6.82,38.5,47,55.7083,41.6875,27.3125,22.7083,42,29.5,44.625
02.11.99,35.948,52.5947,46.2813,41.1494,51.25,50.75,37.0625,55.868,19.285,3.49,26.76,21.09,2.8661,6.93,38.125,47.4375,55.7916,41.625,28.0312,23.4167,41.625,29.8333,43.375
03.11.99,36.635,52.9668,46,42.0905,52.125,50.5625,36.4688,54.912,19.466,3.56,26.58,21.395,2.9107,6.99,38.5625,47.25,54.9583,41.9375,28.3125,25.2917,38.375,29.1666,43.25
04.11.99,36.96,52.2536,45.875,42.2507,52.6562,49.8125,36.5,53.426,19.211,3.7,25.61,21.403,2.9866,7.14,37.25,47.375,56.0833,45.1875,27.2812,24.75,36.5,28.5833,43.375
05.11.99,37.504,52.5327,45.7813,42.8514,52.75,50.75,35.3125,53.106,18.76,3.64,25.01,21.496,3.154,7.3,34.75,47.8437,57.5,46.5625,27.375,25.8333,38,30.1667,44.3125
08.11.99,37.407,53.8661,44.9688,42.9315,52.2187,51,37.1563,53.51,18.643,3.55,25.27,21.944,3.442,7.14,35.375,47.5,56.25,47,27.0312,25.7083,38.5,30.1667,44.1875
09.11.99,37.919,53.339,44.4375,42.7313,51.8125,50.8125,37.6563,53.424,18.571,3.74,26.08,21.601,3.2009,6.93,35,47.0312,55.375,46.375,26.9375,25.9583,37.5,29.625,41.4375
10.11.99,38.118,53.2769,43.5625,42.9315,51.5,50.875,38,53.067,18.567,3.66,27.1,21.865,3.2656,6.92,35,47.375,53.7083,46.0625,26.875,26.375,37.6875,30.2083,41.75
11.11.99,38.349,52.8118,44.8125,42.9315,51.9062,51.125,38.4063,51.673,18.672,3.69,27.7,22.023,3.2946,6.96,35.375,47,54.0833,47,27.5,27.0417,36.5,30.6667,41.125
12.11.99,38.086,53.0909,44.5938,43.3721,51.875,51.0625,38.9375,51.25,18.544,3.93,27.36,21.872,3.2366,6.84,35.125,47.8437,56.6666,48.375,27.5,27.4167,37.0625,29.7917,41.3125
15.11.99,37.449,52.8738,43.5,43.4121,51.75,50.9375,39,51.338,18.478,3.84,27.57,22.108,3.1942,7.01,35,48.7187,55.0416,46.875,27.7812,27.3333,37.625,31.4583,40.125
16.11.99,37.345,53.2769,43.6563,44.7337,53.0625,50.6875,39.5938,53.088,18.629,3.99,28.47,21.982,3.2567,6.99,33.875,50.5625,57.3333,46.1875,28.4062,27.9583,38.125,32.2083,41.375
17.11.99,37.075,54.0832,42.5,45.2343,52.8125,51.625,40.125,53.679,18.931,3.84,29.21,22.309,3.2232,7.08,33.8125,50.75,54.5833,46.125,27.6875,28.2083,38,31.9166,42.5625
18.11.99,36.629,54.3623,42.4688,44.6536,52.1875,51.3438,40.5313,53.028,18.687,3.88,29.79,22.042,3.2009,7.33,33.8125,51.4063,55.5833,47,27.9687,28.5,37.75,32.5417,43.1875
19.11.99,36.47,54.8275,43,44.113,52.5937,51.5,39.8438,51.662,18.382,3.95,28.54,21.901,3.3013,7.33,33.75,51.1563,55.3333,47.375,24.5937,30.2917,37.5,31.2916,43.6875
22.11.99,36.146,55.4477,44.9063,44.9139,52.6562,51.375,39.625,51.297,18.496,3.85,28.61,21.613,3.2366,7.26,35.125,49.4688,54.5833,46.875,25.125,29.2083,38.1875,30,41.875
23.11.99,36.128,55.5718,44.8125,44.133,52,51.125,39.0313,50.042,18.599,3.8,28.33,20.545,3.3147,7.33,35.6875,48.375,53.25,46.6875,25.0937,29.625,36.5625,30.1667,41.75
24.11.99,35.66,55.7888,45.8438,43.8526,52.375,50.9375,39.5625,49.121,18.444,3.9,28.24,20.137,3.3817,7.34,36.375,48.0313,53.0416,45.375,24.2812,29.1667,37.5,30.25,41.0625
25.11.99,36.566,55.7888,45.8438,43.8526,52.375,50.9375,39.5625,48.915,18.535,3.84,28.3,20.332,3.3817,7.29,36.375,48.0313,53.0416,45.375,24.2812,29.1667,37.5,30.25,41.0625
26.11.99,36.677,56.0679,45.5625,43.4522,51.5937,52,39,48.782,18.248,3.9,27.85,20.133,3.3951,7.46,36.25,47.75,52.7083,44.5625,24.0625,29.2917,37.6875,30.25,41.0625
29.11.99,37.178,55.3237,45.0938,42.6512,52.5312,52,39.6875,46.289,18.098,4.11,27.16,19.677,3.3772,7.53,37.4375,47.4688,51.2916,45.5,23.0937,28,38.3125,30.6667,40.875
30.11.99,37.746,53.8351,45.5234,41.69,51.875,51.875,39.6563,46.604,17.99,4.14,26.72,19.636,3.4955,7.59,36.25,47.7812,51.8333,45.125,23.1875,26.8333,37.1875,31.375,40.625
01.12.99,38.11,55.6958,46.5938,43.1118,51.25,52.3125,41.25,46.653,18.244,4.41,26.41,20.111,3.6808,7.67,35.8125,47.2187,51.9166,46.75,23.4687,26.75,37.6875,31.5833,41.5
02.12.99,38.279,55.8198,47.4063,43.1518,49.9687,51.5625,40.7813,47.198,17.954,4.35,26.27,19.973,3.9353,7.92,36,48.5938,52.7083,45.1875,23.75,26.0833,37.25,31.3333,40.125
03.12.99,38.43,56.4401,48.0625,43.6524,48.3125,53.3125,41.3125,48.935,18.024,4.45,26.64,20.461,4.1071,7.82,35.75,49.6563,54.6667,45.875,24.0625,26.7083,39.5,31.4583,40.375
06.12.99,37.906,56.192,47.7188,44.0529,48.3437,53.3125,41.9375,50.48,18.292,4.78,26.46,20.246,4.1429,7.91,34.75,48.9062,52.5833,46.0625,23.8125,25.625,40.5,31.5833,38.5625
07.12.99,37.465,54.5484,46.5,44.4534,46.6875,54.6875,41.9375,50.182,18.145,4.89,25.83,19.965,4.2076,8.29,33.8125,46.5,52.4167,44.6875,22.8437,26.8333,38.0625,32,37.9375
08.12.99,36.916,54.9205,45.875,45.815,45.3047,54.125,42.0313,50.125,17.947,4.86,25.21,19.803,3.9308,8.45,34.1094,47,51.75,44.5625,22.5625,27.4167,37.9375,33.3333,37.25
09.12.99,36.844,54.2693,46.375,45.9952,46.625,54,43.0625,49.135,17.724,4.78,26.37,19.584,3.7589,8.28,33.75,46.8438,51.7916,44.375,22.9062,28.8333,38.25,32.4583,37.8125
10.12.99,36.343,54.7965,46.9375,47.2367,47.1875,53.5,41.4063,48.458,17.483,4.7,26.03,19.677,3.6786,8,33.875,46.9687,52.375,43.25,23.3437,30.5,40,32,39.125
13.12.99,35.858,54.8585,48.3125,47.6772,46.0312,53.3125,41.3438,48.732,17.348,4.57,25.82,19.388,3.5357,7.77,33.125,46.6875,52.5416,42,23,30.5,39.4375,31.6667,38.1875
14.12.99,35.452,55.3547,49.3438,48.0177,47.0937,53.25,41.1875,47.939,17.581,4.51,26.64,19.036,3.3884,8,33.3125,47.0938,50.9166,41.25,23.0625,28.3333,41.3125,31.6667,38.5
15.12.99,34.946,55.8819,54.2188,47.2968,47.5,52.0625,41.5313,50.536,17.375,4.31,27.95,18.423,3.4643,8.13,34.25,47.3438,50.3333,41.8125,22.9062,27.3333,42.1875,31.8333,38.75
16.12.99,35.445,54.5174,56.8438,47.2968,47.3125,51.375,41.875,55.819,17.854,4.23,29.1,18.753,3.5112,8.14,33.75,46.8438,50,41.8125,23.5625,28.5,42.25,32.1666,39.6875
17.12.99,35.112,52.7187,57.625,48.5383,47.4375,51.375,41.3125,53.994,18.025,4.33,29.01,18.783,3.5714,8.31,33.25,47.5625,48.5,41.25,22.4687,28.6667,44.125,30,38.3125
20.12.99,35.403,52.8118,56.375,49.2391,45.9375,50.4844,40.688,53.888,18.024,4.38,28.53,18.933,3.5,8.39,32.8125,46.875,48.1666,41.9375,22.5625,30.375,45.5,30.25,38.8125
21.12.99,35.118,51.8504,57.9375,50.5607,45.5,50.5,40.375,54.914,17.821,4.44,28.64,18.703,3.6607,8.33,32.625,46,50,41.625,22.1875,29.6667,46.5,30.6667,38.6875
22.12.99,34.749,54.0832,58.7813,50.5807,45.7812,50.25,40.5,55.469,17.773,4.67,28.33,18.708,3.5692,8.4,33.75,46.1562,49.9167,41.0625,21.6875,28.9167,45.5625,30.2083,39.375
23.12.99,34.922,54.3313,58.7188,50.4606,47.7812,50.8125,41.9063,55.571,17.972,4.94,28.18,19.478,3.6964,8.34,34.125,46.5,51.6666,40.5,22.4062,28.0833,45.5,30.4166,41.1875
24.12.99,34.922,54.3313,58.7188,50.4606,47.7812,50.8125,41.9063,55.571,17.972,4.83,28.16,19.478,3.6964,8.29,34.125,46.5,51.6666,40.5,22.4062,28.0833,45.5,30.4166,41.1875
27.12.99,35.045,55.1996,59.5625,51.1013,48.875,48.9375,40.625,55.991,17.68,4.6,28.19,19.268,3.5469,8.29,34.5,46.875,51,40.8125,23.2187,28.125,45.625,31.0833,41.4375
28.12.99,34.966,55.3857,58.75,50.7609,47.9687,49.5,40.3438,55.683,17.809,4.66,28.14,19.184,3.5067,8.29,33.5,48.4375,51.5,40.625,23.375,28.9167,47.125,32.2916,41.3125
29.12.99,35.146,54.2693,58.9688,50.1602,46.5,47.5,40.5938,55.384,17.964,4.66,28.67,19.059,3.596,8.3,32.875,48.75,51.7083,40.1875,23.25,29.125,46.0625,33.4583,41.3125
30.12.99,35.38,54.3933,58.8125,49.6596,46.75,47.6875,40.2188,55.709,18.223,4.7,28.86,19.291,3.5826,8.3,32.6875,48.1875,52.0416,39.8125,23,29.375,46.625,33.4167,41.25
31.12.99,35.38,54.3623,58.375,49.5795,46.625,48.75,40.2813,55.709,18.223,4.7,28.86,19.291,3.6719,8.3,32.4375,48.9375,51.7916,40.3125,23.5312,29.375,47,34.2083,41.4375
03.01.00,35.804,53.1839,58.2813,48.0577,46.0937,47.1875,39.0938,54.758,18.442,4.72,29.07,19.522,3.9978,8.35,31.875,47.1875,48.6667,39.625,24.3125,29.7917,46.125,32.5417,40.5625
04.01.00,35.082,52.1605,56.3125,46.1955,44.4062,44.25,38.4063,53.208,17.983,5.44,27.51,18.956,3.6607,8.09,30.6875,45.3125,47.25,38.8125,24,27.9167,45.1875,31.25,40.125
05.01.00,34.725,51.1682,56.9063,45.9552,44.875,44.9375,40.5,53.182,17.911,4.92,28.15,19.016,3.7143,8.07,31.1875,46.625,46.9583,39.4375,24.5625,28.1667,42.9375,31.25,42.625
06.01.00,35.381,53.525,55,46.671,46.4687,43.75,42.5,53.558,18.667,4.9,28.29,19.117,3.3929,8.2,32.3125,50.375,47.625,38.875,25.8125,27.1667,45.5,31.8333,43.0625
07.01.00,36.018,57.8046,55.7188,48.4782,48.25,44.125,42.4688,54.474,18.902,4.87,29.42,19.168,3.5536,8.58,34.625,51.4687,48.5,39.875,26.6562,29.2083,46.625,34.75,44.3125
10.01.00,35.758,57.5255,56.125,48.4582,47.0312,44.75,41.875,54.647,18.647,5.09,29.4,19.241,3.4911,8.71,34.4375,51.125,47.6666,40.0625,25.7812,30,46.75,34.3333,43.6875
11.01.00,35.349,58.4248,54.6875,48.5783,47.1875,44.125,42,55.643,18.745,5.03,28.91,19.549,3.3125,8.33,34.375,50.25,46.5416,41,25.375,28.6667,43,33.4583,42.875
12.01.00,35.353,58.0526,52.9063,48.6985,46.75,41.8125,41.75,54.9,19.1,5,29.23,19.431,3.1138,8.24,35.125,50.375,46.8333,42.75,25.8125,28.125,44,33.9167,43.0625
13.01.00,35.414,57.0603,53.9063,49.2591,46.6875,40.8125,42.625,53.768,19.143,5.03,28.61,19.42,3.4554,8.06,36.8125,50.375,47.5417,42.3125,26.0937,29.8333,45.3125,33.5,42.375
14.01.00,35.534,58.0526,56.125,48.3781,46.8437,41.9375,41.875,53.097,18.939,5.18,28.52,19.539,3.5871,8.15,37.125,49.6563,49.25,42.6094,25.9687,30.9167,45.5,33.0833,44
17.01.00,35.546,58.0526,56.125,48.3781,46.8437,41.9375,41.875,53.328,18.71,5.44,28.45,19.291,3.5871,8.58,37.125,49.6563,49.25,42.6094,25.9687,30.9167,45.5,33.0833,44
18.01.00,34.81,58.0216,57.6563,47.4169,45.6562,41.125,42.1875,52.612,18.491,5.42,27.64,18.998,3.7121,8.51,36.5,48.5625,47.3333,41.5,24.9687,30.8333,44.9375,31.125,45
19.01.00,34.588,57.2464,53.5,47.6472,45.8125,40.5625,42.7813,50.708,18.359,5.26,27.99,18.603,3.8058,8.6,37,49.4063,49.4166,42.375,24.6562,30.375,43.875,31.9166,47.625
20.01.00,34.272,55.8509,53,46.7561,45.3125,41,41.8438,49.735,18.143,5.37,27.69,18.253,4.0536,8.7,35.8125,47.5625,48.6667,41,23.5625,30.875,44.25,31.7083,46.5
21.01.00,33.759,50.9511,51.875,46.1754,44.9375,43,42.5,49.714,18.093,5.22,27.49,18.176,3.9754,8.71,35.0625,47.4688,48.625,41.0625,23.6875,33.0833,43.75,31.1667,45.6875
24.01.00,32.958,51.0441,50.625,44.2531,41.8437,42,42.125,48.783,17.582,5.07,27.73,17.534,3.7946,8.7,34.375,46.375,48.6667,39.9375,22.6562,34.3333,43.875,29.5416,44.3125
25.01.00,32.106,48.3772,51.4063,44.3733,42.625,39.875,42.0313,48.386,17.107,4.83,27.21,17.08,4.0089,8.36,34.875,45.6875,49.75,39.8125,21.8125,34.9583,41.5,28.75,45.6875
26.01.00,31.718,49.9277,49.6875,45.3144,41.75,40,41.75,47.235,16.887,4.86,26.56,17.366,3.9353,8.35,34.9375,48.1562,52.125,35.625,22.5937,32.1667,41.1875,29.375,46.1875
27.01.00,31.646,51.6333,49.375,45.4145,40.25,39.625,40.5,48.204,17.07,4.9,26.4,17.594,3.9286,8.18,34.5,48.125,53.7916,37.625,22.2812,31.0833,40,29.25,45.0625
28.01.00,30.937,49.7727,49.125,42.9315,42.25,39.25,39.4375,48.277,16.587,5.19,25.32,17.17,3.6295,7.71,35.1875,46.125,51.125,36.75,21.75,30.2083,38.4375,28.125,44.625
31.01.00,29.9,50.1448,48.9375,42.9251,43.0312,42.875,41.7188,46.65,16.462,4.97,25.14,16.82,3.7054,7.89,36.1875,46.8125,53.7916,37.375,21.2187,28.6667,39.3125,28.8333,44.5
01.02.00,30.618,49.3696,51.4688,43.5723,42.4062,42.375,41.5938,45.704,16.48,4.72,25.39,17.199,3.5804,8.02,37,47.0625,55.8333,36.625,21.5937,29.6667,39.6875,29.4167,43.75
02.02.00,30.669,48.9354,50.4063,42.9516,42.6875,42.5,41.9063,45.718,16.536,4.64,25.59,18.202,3.529,7.95,35.875,46.25,54.9167,35.5,21.7187,30.875,38.9375,28.7083,44.625
03.02.00,31.387,48.5323,51.8125,44.6136,41.6562,42,41.1875,46.432,16.901,4.54,24.56,18.382,3.6897,8,35.625,45.8437,55.4583,35,21.1562,31,38.6875,28.375,43.4375
04.02.00,30.458,47.0127,53.2813,45.3544,41.0625,42,40.4375,45.253,16.43,4.54,23.3,17.981,3.8571,7.9,35.75,44.5313,54.5,35.125,21.1562,30.9167,38.5,27.9583,44
07.02.00,30.808,46.2684,53.3125,43.7325,40.7187,41.875,40.375,45.034,16.233,4.64,23.78,17.934,4.0737,7.95,36.75,43.8125,54.7917,34.9375,20.625,33.0833,37,27.2916,41.8125
08.02.00,30.808,47.5089,54.9688,43.9127,41.0312,42.0625,39.4688,45.359,16.422,4.81,24.56,17.924,4.1027,7.89,37.8125,43.8437,56.7083,36.3125,20.5,32.9167,36.9375,27.2916,41
09.02.00,30.692,46.6406,52,42.9516,40,42.625,38.0313,45.229,16.084,5.09,23.42,17.911,4.0223,7.92,36.125,43.8125,55.25,35.875,19.5625,31.4583,36.5,25.7917,39
10.02.00,30.476,45.3691,53,43.3921,39,42.125,37.9375,44.926,16.19,5.14,25.19,17.982,4.0536,7.83,35.375,43,55.4166,35.5,19.0312,31.3333,34.6875,25.2083,39.75
11.02.00,30.482,46.5165,49.9688,42.8514,38.7187,40.1875,36.9375,45.514,16.058,5.11,25.81,17.986,3.8839,7.8,34.1875,41.4688,55.0833,34.9375,18,30.375,34.375,23.6666,39.875
14.02.00,30.131,45.5862,49.8125,43.0517,38.8125,40.875,38.2188,44.783,15.709,4.77,24.9,17.787,4.1362,7.79,35,41.4375,52.7083,33.875,19.3125,30.25,35.5,25.4583,38.25
15.02.00,29.668,47.5089,49.2813,44.0529,39.8437,40.5,39.6563,44.84,15.567,4.61,25.13,17.789,4.25,7.63,35.5625,44.5625,54.0416,33.75,20,30.8333,36,27.7916,38.5
16.02.00,30.608,46.6638,48.8125,43.4622,39.9062,39.0625,40,44.846,16.255,4.44,26.73,17.928,4.0759,7.42,34.1875,44.1562,53,33.4375,19.5937,34.4583,35.375,27.9583,37.25
17.02.00,32.012,46.7336,49.8125,41.9303,39.5937,38.375,38.9375,44.95,16.418,4.5,26.75,18.231,4.1027,7.49,33.8125,44.8125,52.25,33.75,19.3437,39,35.125,27,37.5
18.02.00,32.027,45.9893,47.5313,40.1282,38.7187,36.4375,37.5,44.617,16.771,4.69,25.75,18.39,3.9732,7.51,34,43.7813,49.8333,32.5,18.8437,40.3125,33.5625,27.4583,36
21.02.00,31.904,45.9893,47.5313,40.1282,38.7187,36.4375,37.5,44.512,16.501,4.48,25.44,18.276,3.9732,7.39,34,43.7813,49.8333,32.5,18.8437,40.3125,33.5625,27.4583,36
22.02.00,32.581,46.0824,46.9063,41.5299,39.3125,36.25,37.7188,45.109,17.303,4.51,24.42,18.985,4.0647,7.18,33.3125,45.0625,51.5,32.3125,19.1562,44.375,33.4375,27.5417,38.875
23.02.00,32.612,44.966,47.125,41.8102,38.0625,35.25,37.3125,42.021,17.326,4.53,23.74,18.992,4.1518,6.81,34,46.1562,51.5833,32.625,18.9062,45.75,32.8125,27.5,37.125
24.02.00,32.239,43.9736,47.375,41.9704,36.875,35.375,36.4063,39.721,17.115,4.43,22.95,18.663,4.1144,6.72,33.0625,45.5,50.6666,31.375,18.125,43.75,32.875,24.9583,36.5625
25.02.00,31.455,42.237,45.6563,40.4085,35.5937,35.4375,35.5313,40.444,17.073,4.51,23.68,17.974,3.942,6.41,32.375,42.875,50.5833,31,18,43.375,33.125,22.875,37.8125
28.02.00,30.917,43.8496,45.7813,41.3096,36.375,37,36.75,40.621,16.862,4.23,23.31,17.524,4.0446,6.22,32.1875,43.2188,51.9583,31.125,17.7812,42.75,33,23.2917,37
29.02.00,30.838,43.6015,44.6875,42.4109,36,38.0625,37.6563,39.878,16.861,4.53,23.93,17.454,4.0938,6.4,32.125,44.0937,53.0833,31.625,17.5312,50,32.75,24.1666,36.9375
01.03.00,30.9,43.7876,45.4063,42.0905,36.6875,41.5,38.0313,38.846,17.167,4.54,23.96,17.698,4.654,6.56,31.875,43.0625,54.6667,31.25,17.4375,48,34.1875,24.7083,36.3125
02.03.00,30.957,43.3224,46.6875,43.332,36.8437,45,38.3125,40.025,17.193,5.25,24.79,17.527,4.3571,6.66,32,43.0312,53.7083,30.875,17.2187,49.75,34.375,23.7916,35.9375
03.03.00,30.609,43.8806,48.0625,44.6536,36.75,45.5625,37.8438,40.126,16.95,5.36,24.81,17.208,4.5714,6.54,32.625,44.75,54.0833,32.3125,18.1875,49.75,35.875,23.9583,35.9375
06.03.00,30.557,43.3844,45.3125,44.0329,35.25,43.375,36.4688,39.529,17.039,5.04,24.31,17.474,4.4888,6.4,31.6875,43.625,55.625,31.5625,18.3437,47.3125,33.75,23.625,35.125
07.03.00,30.173,29.7706,46.4375,41.63,33.6875,42,40.5,38.233,16.662,5.02,25.46,17.519,4.3884,6.41,30.5,41.375,54.5416,29.875,16.9062,47.3125,32.3125,22.7083,34.75
08.03.00,29.329,28.7782,47.7813,41.7501,35.5,41.625,39.8125,39.356,16.084,5.29,27.11,17.596,4.3571,6.55,32.4375,41.2812,53.25,30.75,17.4687,47.6875,34.25,23.5,33.375
09.03.00,29.465,28.7472,50,42.2107,36.3437,41.625,40.2188,39.369,16.227,5.01,26.55,17.358,4.3661,6.41,34.1875,40.4687,54.0833,32,17.625,47.75,33.875,24,33.75
10.03.00,29.772,26.6075,50.5,42.1906,35.4375,42,38.5,38.655,15.828,4.95,26.73,17.244,4.4911,6.5,35,40.75,52.4583,31.75,17.8437,49.875,33.5,23.6666,32.375
